,y_eval,y_pred,diff
4833,1.0,4.0,3.0
4834,2.0,4.0,2.0
4835,1.0,3.0,2.0
4836,1.0,3.0,2.0
4837,3.0,3.0,0.0
4838,4.0,2.0,-2.0
4839,3.0,1.0,-2.0
4840,4.0,4.0,0.0
4841,3.0,3.0,0.0
4842,2.0,3.0,1.0
4843,3.0,3.0,0.0
4844,2.0,2.0,0.0
4845,2.0,3.0,1.0
4846,3.0,3.0,0.0
4847,3.0,1.0,-2.0
4848,4.0,3.0,-1.0
4849,3.0,3.0,0.0
4850,2.0,3.0,1.0
4851,1.0,3.0,2.0
4852,3.0,3.0,0.0
4853,4.0,4.0,0.0
4854,3.0,3.0,0.0
4855,4.0,3.0,-1.0
4856,2.0,3.0,1.0
4857,2.0,4.0,2.0
4858,2.0,2.0,0.0
4859,1.0,2.0,1.0
4860,1.0,1.0,0.0
4861,1.0,1.0,0.0
4862,3.0,1.0,-2.0
4863,4.0,1.0,-3.0
4864,4.0,2.0,-2.0
4865,3.0,4.0,1.0
4866,4.0,4.0,0.0
4867,4.0,2.0,-2.0
4868,1.0,1.0,0.0
4869,1.0,3.0,2.0
4870,1.0,3.0,2.0
4871,2.0,1.0,-1.0
4872,4.0,3.0,-1.0
4873,4.0,1.0,-3.0
4874,4.0,4.0,0.0
4875,3.0,3.0,0.0
4876,3.0,3.0,0.0
4877,2.0,4.0,2.0
4878,2.0,3.0,1.0
4879,3.0,1.0,-2.0
4880,1.0,1.0,0.0
4881,2.0,2.0,0.0
4882,3.0,1.0,-2.0
4883,1.0,1.0,0.0
4884,4.0,2.0,-2.0
4885,4.0,4.0,0.0
4886,2.0,1.0,-1.0
4887,1.0,2.0,1.0
4888,4.0,4.0,0.0
4889,3.0,1.0,-2.0
4890,3.0,4.0,1.0
4891,3.0,4.0,1.0
4892,3.0,4.0,1.0
4893,4.0,3.0,-1.0
4894,4.0,1.0,-3.0
4895,2.0,4.0,2.0
4896,4.0,4.0,0.0
4897,1.0,1.0,0.0
4898,2.0,2.0,0.0
4899,3.0,2.0,-1.0
4900,4.0,4.0,0.0
4901,4.0,4.0,0.0
4902,2.0,1.0,-1.0
4903,1.0,1.0,0.0
4904,3.0,3.0,0.0
4905,3.0,4.0,1.0
4906,1.0,1.0,0.0
4907,4.0,4.0,0.0
4908,4.0,3.0,-1.0
4909,2.0,4.0,2.0
4910,1.0,1.0,0.0
4911,1.0,1.0,0.0
4912,3.0,4.0,1.0
4913,2.0,2.0,0.0
4914,1.0,1.0,0.0
4915,1.0,2.0,1.0
4916,2.0,2.0,0.0
4917,1.0,1.0,0.0
4918,4.0,2.0,-2.0
4919,3.0,1.0,-2.0
4920,4.0,4.0,0.0
4921,3.0,1.0,-2.0
4922,1.0,4.0,3.0
4923,3.0,2.0,-1.0
4924,1.0,1.0,0.0
4925,1.0,2.0,1.0
4926,3.0,4.0,1.0
4927,4.0,1.0,-3.0
4928,4.0,4.0,0.0
4929,2.0,4.0,2.0
4930,1.0,4.0,3.0
4931,1.0,3.0,2.0
4932,1.0,4.0,3.0
4933,4.0,4.0,0.0
4934,4.0,4.0,0.0
4935,3.0,1.0,-2.0
4936,3.0,3.0,0.0
4937,3.0,2.0,-1.0
4938,4.0,4.0,0.0
4939,1.0,1.0,0.0
4940,2.0,2.0,0.0
4941,3.0,1.0,-2.0
4942,3.0,3.0,0.0
4943,1.0,2.0,1.0
4944,2.0,1.0,-1.0
4945,4.0,4.0,0.0
4946,4.0,3.0,-1.0
4947,2.0,1.0,-1.0
4948,4.0,2.0,-2.0
4949,2.0,1.0,-1.0
4950,1.0,2.0,1.0
4951,2.0,4.0,2.0
4952,1.0,1.0,0.0
4953,3.0,1.0,-2.0
4954,3.0,2.0,-1.0
4955,2.0,3.0,1.0
4956,3.0,1.0,-2.0
4957,4.0,3.0,-1.0
4958,2.0,2.0,0.0
4959,1.0,3.0,2.0
4960,2.0,1.0,-1.0
4961,3.0,1.0,-2.0
4962,2.0,2.0,0.0
4963,4.0,2.0,-2.0
4964,4.0,4.0,0.0
4965,3.0,2.0,-1.0
4966,2.0,1.0,-1.0
4967,1.0,4.0,3.0
4968,3.0,4.0,1.0
4969,1.0,3.0,2.0
4970,4.0,2.0,-2.0
4971,2.0,1.0,-1.0
13085,4.0,4.0,0.0
13086,2.0,1.0,-1.0
13087,4.0,1.0,-3.0
13088,1.0,2.0,1.0
13089,1.0,1.0,0.0
13090,2.0,3.0,1.0
13091,1.0,1.0,0.0
13092,2.0,3.0,1.0
13093,3.0,3.0,0.0
14108,4.0,4.0,0.0
14109,4.0,1.0,-3.0
14110,2.0,4.0,2.0
14111,1.0,3.0,2.0
14112,4.0,1.0,-3.0
14113,3.0,3.0,0.0
14114,1.0,3.0,2.0
14115,2.0,1.0,-1.0
14116,4.0,2.0,-2.0
14117,1.0,2.0,1.0
14118,1.0,1.0,0.0
14119,1.0,1.0,0.0
14120,3.0,4.0,1.0
15691,2.0,4.0,2.0
15692,3.0,1.0,-2.0
15693,1.0,1.0,0.0
15694,2.0,2.0,0.0
15695,4.0,3.0,-1.0
15696,3.0,1.0,-2.0
15697,3.0,1.0,-2.0
15698,4.0,3.0,-1.0
15699,2.0,3.0,1.0
15700,3.0,1.0,-2.0
15701,2.0,2.0,0.0
15702,1.0,2.0,1.0
15703,4.0,4.0,0.0
16631,2.0,1.0,-1.0
16939,1.0,1.0,0.0
16940,4.0,4.0,0.0
16941,3.0,1.0,-2.0
16998,3.0,3.0,0.0
16999,4.0,4.0,0.0
17679,4.0,2.0,-2.0
17680,2.0,2.0,0.0
17681,2.0,1.0,-1.0
17682,1.0,3.0,2.0
17683,4.0,2.0,-2.0
17684,1.0,2.0,1.0
17685,3.0,2.0,-1.0
17718,1.0,2.0,1.0
17719,4.0,3.0,-1.0
17720,2.0,2.0,0.0
18166,3.0,1.0,-2.0
18167,2.0,3.0,1.0
18168,2.0,1.0,-1.0
18169,4.0,4.0,0.0
18170,4.0,2.0,-2.0
18171,1.0,1.0,0.0
18172,3.0,3.0,0.0
18173,1.0,1.0,0.0
19270,1.0,2.0,1.0
20503,2.0,2.0,0.0
20504,1.0,1.0,0.0
20505,4.0,4.0,0.0
20506,2.0,3.0,1.0
20507,1.0,2.0,1.0
20508,1.0,4.0,3.0
20509,4.0,4.0,0.0
20510,3.0,2.0,-1.0
20511,2.0,2.0,0.0
20512,4.0,2.0,-2.0
20513,4.0,2.0,-2.0
20514,2.0,3.0,1.0
20515,3.0,3.0,0.0
20516,3.0,3.0,0.0
20517,3.0,2.0,-1.0
20518,3.0,1.0,-2.0
20519,2.0,1.0,-1.0
20520,3.0,1.0,-2.0
20521,2.0,3.0,1.0
20522,1.0,1.0,0.0
20523,2.0,2.0,0.0
20524,2.0,2.0,0.0
20525,4.0,4.0,0.0
20526,1.0,1.0,0.0
20527,3.0,3.0,0.0
20528,1.0,1.0,0.0
20529,3.0,3.0,0.0
20530,3.0,2.0,-1.0
20531,1.0,1.0,0.0
20532,1.0,4.0,3.0
20533,2.0,1.0,-1.0
20548,3.0,2.0,-1.0
21039,4.0,2.0,-2.0
21040,3.0,1.0,-2.0
21041,4.0,4.0,0.0
21344,1.0,1.0,0.0
21345,4.0,3.0,-1.0
21346,3.0,1.0,-2.0
21641,4.0,2.0,-2.0
21642,1.0,4.0,3.0
21643,1.0,1.0,0.0
21644,4.0,4.0,0.0
21645,1.0,4.0,3.0
21646,1.0,1.0,0.0
21647,3.0,1.0,-2.0
21648,1.0,3.0,2.0
21649,1.0,1.0,0.0
21864,2.0,2.0,0.0
21865,3.0,1.0,-2.0
22079,4.0,1.0,-3.0
22295,4.0,2.0,-2.0
22296,4.0,4.0,0.0
22297,1.0,3.0,2.0
22298,3.0,1.0,-2.0
22850,4.0,4.0,0.0
22851,2.0,1.0,-1.0
22852,3.0,3.0,0.0
22994,1.0,2.0,1.0
22995,4.0,3.0,-1.0
22996,3.0,1.0,-2.0
23256,4.0,4.0,0.0
23257,3.0,3.0,0.0
23350,1.0,3.0,2.0
23351,1.0,1.0,0.0
23651,1.0,2.0,1.0
23652,4.0,1.0,-3.0
23738,1.0,2.0,1.0
23739,3.0,3.0,0.0
23740,2.0,1.0,-1.0
23919,1.0,1.0,0.0
23920,3.0,1.0,-2.0
23921,1.0,1.0,0.0
24125,3.0,1.0,-2.0
24309,4.0,1.0,-3.0
24399,4.0,2.0,-2.0
24400,2.0,2.0,0.0
24401,3.0,2.0,-1.0
24852,3.0,3.0,0.0
24928,3.0,2.0,-1.0
25248,1.0,2.0,1.0
25300,1.0,1.0,0.0
25301,1.0,4.0,3.0
25302,2.0,2.0,0.0
25570,1.0,1.0,0.0
25571,2.0,1.0,-1.0
25572,3.0,1.0,-2.0
25903,2.0,2.0,0.0
25904,3.0,1.0,-2.0
25905,1.0,1.0,0.0
25906,1.0,1.0,0.0
25984,2.0,1.0,-1.0
25985,4.0,2.0,-2.0
25986,1.0,3.0,2.0
25987,1.0,1.0,0.0
